index,parameter,value
1045,K,2.06377917283379
1046,K,2.49538453592253
1047,K,2.32361957474656
1048,K,1.89303291211336
1049,K,2.33826541240542
1050,K,2.3278587066354
1051,K,1.98685525424294
1052,K,2.64146748214775
1053,K,2.31636475486261
1054,K,2.09904998461917
1055,K,1.61974090037989
1056,K,1.68384462574539
1057,K,2.18852360889231
1058,K,2.23644443435066
1059,K,2.04930028842495
1060,K,2.29008533359468
1061,K,2.20069506221479
1062,K,1.95258680040169
1063,K,2.03047122829902
1064,K,2.4887657356716
1065,K,1.9375885998541
1066,K,1.88702306091952
1067,K,1.84212351310881
1068,K,2.41437202989333
1069,K,2.06381944122275
1070,K,2.31464702486905
1071,K,1.88311816030547
1072,K,1.9840515975015
1073,K,1.90201742094636
1074,K,2.08328485057495
1075,K,2.04668476897937
1076,K,2.2344977539129
1077,K,1.78315539969657
1078,K,2.28998065578911
1079,K,2.33057475763051
1080,K,2.38356313547713
1081,K,2.47356156307127
1082,K,2.22194400220554
1083,K,2.33028139402884
1084,K,1.90608145691935
1085,K,2.17941092034693
1086,K,2.26645670748757
1087,K,2.05043182757276
1088,K,2.24297831303295
1089,K,2.49285779667806
1090,K,2.38077182163524
1091,K,2.154099130723
1092,K,2.48805645110217
1093,K,2.06266894959353
1094,K,2.60615153394759
1095,K,2.35124130672234
1096,K,2.3010206098021
1097,K,2.38126037314695
1098,K,2.78280311636033
1099,K,1.78498635301059
1100,K,2.34881051665293
1101,K,2.06949644699495
1102,K,2.05862968887629
1103,K,1.93719949578006
1104,K,1.85418277092175
1105,K,1.87285187543846
1106,K,2.18939283090843
1107,K,2.38220885761879
1108,K,1.94546104669572
1109,K,2.45779414936906
1110,K,2.05651749157815
1111,K,1.99966781376797
1112,K,2.63043958681822
1113,K,1.76298488275059
1114,K,1.99783326950366
1115,K,2.47441068194018
1116,K,2.30698036011203
1117,K,2.26511600379556
1118,K,1.92158486975934
1119,K,2.18360855160787
1120,K,2.12836842557994
1121,K,2.08374770302627
1122,K,2.13429652572716
1123,K,2.14750380595247
1124,K,1.85036068683904
1125,K,2.46658578903657
1126,K,2.14253677507988
1127,K,2.17833602594838
1128,K,1.63780070604555
1129,K,2.28626400365553
1130,K,2.36622385804227
1131,K,2.35026946357704
1132,K,2.13843060182752
1133,K,2.07031037612501
1134,K,2.44345925146933
1135,K,2.14738580177039
1136,K,1.98394666823344
1137,K,2.2996228402013
1138,K,2.00245098605433
1139,K,2.00808282416821
1140,K,2.10723684314054
1141,K,2.14681283025455
1142,K,2.34636982390717
1143,K,2.32776395057935
1144,K,2.11903670768942
1145,K,2.27235282088778
1146,K,1.98793132628535
1147,K,2.48611932178243
1148,K,2.17023124128136
1149,K,2.49081817677891
1150,K,2.08894264165464
